term,department,course,section,class_number,mode_of_instruction,course_title,satisfies,units,class_type,days,times,instructor,location,dates,open_seats,notes
,RTVF,160,80,28103,Fully Online,Introduction to Screenwriting,,3,SEM,TBA,TBA,Scott Sublett,ONLINE,01/24/24-05/13/24,0,RL - Open to non majors.  FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus
,RTVF,161,80,23973,Fully Online,Advanced Screenwriting,,3,LEC,R,03:00PM-05:45PM,Lawrence Schapiro,ONLINE,01/24/24-05/13/24,0,RL - Open to non majors.  FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus
,RTVF,181,01,20176,In Person,Modern Film History,,3,LEC,T,06:00PM-08:45PM,Drew Todd,HGH118,01/24/24-05/13/24,0,RL - Open to non majors.
,RTVF,183,01,20825,In Person,Critical Studies a Research in RTVF,,3,LEC,TR,12:00PM-01:15PM,Hojeong Lee,HGH124,01/24/24-05/13/24,0,RL - Open to non majors.
,RTVF,185,02,28110,In Person,Special Topics in RTVF,,3,SEM,TR,09:00AM-10:15AM,Hojeong Lee,HGH118,01/24/24-05/13/24,0,RL - Open to non majors.
,RTVF,198,01,25475,In Person,"RTVF Internships, Portfolio, Career Prep",,3,ACT,TBA,TBA,Kim Clark,,01/24/24-05/13/24,1,CA - Students must register for one section of each activity listed.  RE - Requires negotiated agreements or contracts. Consult department.
,RTVF,198,02,25477,In Person,"RTVF Internships, Portfolio, Career Prep",,3,LEC,TBA,TBA,Kim Clark,,01/24/24-05/13/24,1,RE - Requires negotiated agreements or contracts. Consult department.
,RUSS,1A,01,22994,In Person,Elementary Russian I,GE: C2,4,SEM,MW,12:30PM-02:10PM,Larissa Chiriaeva,HB405,01/24/24-05/13/24,1,
,SCED,174,01,24526,In Person,Science Pedagogy for Learning Assistants,,3,LEC,R,04:30PM-06:00PM,Annie Chase,DH416,01/24/24-05/13/24,24,RC - Requires department release of permission number.
,SCED,174,11,24533,In Person,Science Pedagogy for Learning Assistants,,0,CLN,TBA,TBA,Annie Chase,,01/24/24-05/13/24,24,RC - Requires department release of permission number.
,SCED,175,02,30383,Hybrid,Classroom Experiences in Science Teaching,,1,SUP,TBA,TBA,Resa Kelly,,01/24/24-05/13/24,28,RC - Requires department release of permission number.  RO - Not available to Open University students.  HYBRID -  NO designated day/time online meetings (TBA) with occasional In Person meetings. May utilize Canvas. More info at sjsu.edu/ecampus.
,SCED,184Y,01,20191,Hybrid,Student Teaching II - Classroom Teaching,,4,SUP,TBA,TBA,Resa Kelly,,01/24/24-05/13/24,25,RC - Requires department release of permission number.  RO - Not available to Open University students.  HYBRID -  NO designated day/time online meetings (TBA) with occasional In Person meetings. May utilize Canvas. More info at sjsu.edu/ecampus.
,SCED,184Z,01,20192,Hybrid,Student Teaching III - Classroom Teaching,,4,SUP,TBA,TBA,Resa Kelly,,01/24/24-05/13/24,24,RC - Requires department release of permission number.  RO - Not available to Open University students.  HYBRID -  NO designated day/time online meetings (TBA) with occasional In Person meetings. May utilize Canvas. More info at sjsu.edu/ecampus.
,SCED,205,01,22389,In Person,Methods of Research,,3,SEM,M,04:00PM-06:45PM,Elly Walsh,DH246,01/24/24-05/13/24,26,RC - Requires department release of permission number.
,SCED,255,01,26281,In Person,Advanced Natural Science,,3,SEM,R,04:00PM-06:45PM,Tammie Visintainer,DH246,01/24/24-05/13/24,22,RC - Requires department release of permission number.
,SCED,273,01,27074,In Person,Secondary School Science,,3,ACT,T,04:00PM-10:00PM,Tammie Visintainer,DH246,01/24/24-05/13/24,25,RC - Requires department release of permission number.
,SCED,297,01,24034,Hybrid,Science Education Research,,1,SUP,TBA,TBA,Resa Kelly,,01/24/24-05/13/24,9,RC - Requires department release of permission number.  RO - Not available to Open University students.  HYBRID -  NO designated day/time online meetings (TBA) with occasional In Person meetings. May utilize Canvas. More info at sjsu.edu/ecampus.
,SCED,297,02,24035,Hybrid,Science Education Research,,1,SUP,TBA,TBA,Elly Walsh,,01/24/24-05/13/24,8,RC - Requires department release of permission number.  RO - Not available to Open University students.  HYBRID -  NO designated day/time online meetings (TBA) with occasional In Person meetings. May utilize Canvas. More info at sjsu.edu/ecampus.
,SCED,297,03,24036,Hybrid,Science Education Research,,1,SUP,TBA,TBA,Cassandra Paul,,01/24/24-05/13/24,9,RC - Requires department release of permission number.  RO - Not available to Open University students.  HYBRID -  NO designated day/time online meetings (TBA) with occasional In Person meetings. May utilize Canvas. More info at sjsu.edu/ecampus.
,SCED,297,04,24037,Hybrid,Science Education Research,,1,SUP,TBA,TBA,Tammie Visintainer,,01/24/24-05/13/24,10,RC - Requires department release of permission number.  RO - Not available to Open University students.  HYBRID -  NO designated day/time online meetings (TBA) with occasional In Person meetings. May utilize Canvas. More info at sjsu.edu/ecampus.
,SCED,298,01,24039,Hybrid,Research,,3,SUP,TBA,TBA,Resa Kelly,,01/24/24-05/13/24,9,RC - Requires department release of permission number.  RO - Not available to Open University students.  HYBRID -  NO designated day/time online meetings (TBA) with occasional In Person meetings. May utilize Canvas. More info at sjsu.edu/ecampus.
,SCED,298,02,24040,Hybrid,Research,,3,SUP,TBA,TBA,Elly Walsh,,01/24/24-05/13/24,9,RC - Requires department release of permission number.  RO - Not available to Open University students.  HYBRID -  NO designated day/time online meetings (TBA) with occasional In Person meetings. May utilize Canvas. More info at sjsu.edu/ecampus.
,SCED,298,03,24041,Hybrid,Research,,3,SUP,TBA,TBA,Cassandra Paul,,01/24/24-05/13/24,8,RC - Requires department release of permission number.  RO - Not available to Open University students.  HYBRID -  NO designated day/time online meetings (TBA) with occasional In Person meetings. May utilize Canvas. More info at sjsu.edu/ecampus.
,SCED,298,04,24042,Hybrid,Research,,3,SUP,TBA,TBA,Tammie Visintainer,,01/24/24-05/13/24,9,RC - Requires department release of permission number.  RO - Not available to Open University students.  HYBRID -  NO designated day/time online meetings (TBA) with occasional In Person meetings. May utilize Canvas. More info at sjsu.edu/ecampus.
,SCED,375,01,24410,Hybrid,Colloquium in Science Education,,2,LEC,W  W,W  05:00PM-06:40PM   W  05:00PM-07:40PM,Rachel Peters,DH246,01/24/24-05/13/24,25,RC - Requires department release of permission number.  HYBRID - 2 meetings patterns: (1) designated In Person with day/time meetings; and (2) designated online with day/time meetings. May utilize Canvas. More info at sjsu.edu/ecampus.
,SCI,101,01,26926,Hybrid,Leadership and Career Accelerator,,3,LEC,TBA,TBA,Elaine Collins,,01/24/24-05/13/24,98,HYBRID -  NO designated day/time online meetings (TBA) with occasional In Person meetings. May utilize Canvas. More info at sjsu.edu/ecampus.
,SCI,101,02,26927,In Person,Leadership and Career Accelerator,,3,LAB,W,06:00PM-08:30PM,Elaine Collins,WSQ001,01/24/24-05/13/24,49,
,SCI,101,80,26929,Fully Online,Leadership and Career Accelerator,,3,LAB,R  TBA,R  02:00PM-04:30PM   TBA  TBA,Elaine Collins / Elaine Collins,ONLINE  ONLINE,01/24/24-05/13/24,49,FULLY ONLINE - 2 meeting patterns: (1) designated online with day/time meetings; and (2) NO designated online day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus
,SCI,157SL,01,29262,In Person,Community Action/Community Service,GE: S,3,LEC,M,03:00PM-05:45PM,David Ramos,WSQ207,01/24/24-05/13/24,25,
,SCI,157SL,03,29264,In Person,Community Action/Community Service,GE: S,3,LEC,W,03:00PM-05:45PM,Lucas Hatton,WSQ207,01/24/24-05/13/24,24,
,SCI,180,07,21926,In Person,Individual Studies,,3,SUP,TBA,TBA,Staff,,01/24/24-05/13/24,10,RO - Not available to Open University students.
,SCI,184,01,20566,In Person,Directed Reading,,3,SUP,TBA,TBA,Staff,,01/24/24-05/13/24,1,RO - Not available to Open University students.
,SCI,184,02,20533,In Person,Directed Reading,,3,SUP,TBA,TBA,Staff,,01/24/24-05/13/24,50,RO - Not available to Open University students.
,SCI,184,03,20567,In Person,Directed Reading,,2,SUP,TBA,TBA,Staff,,01/24/24-05/13/24,15,RO - Not available to Open University students.
,SCI,184,05,20591,In Person,Directed Reading,,3,SUP,TBA,TBA,Staff,,01/24/24-05/13/24,50,RO - Not available to Open University students.
,SCWK,100W,01,23058,In Person,Writing Workshop,WID,3,SEM,M,06:00PM-08:45PM,Jennifer Hubbs,DH243,01/24/24-05/13/24,5,RO - Not available to Open University students.
,SCWK,100W,02,25755,In Person,Writing Workshop,WID,3,SEM,T,06:00PM-08:45PM,Jennifer Hubbs,DH243,01/24/24-05/13/24,6,RO - Not available to Open University students.
,SCWK,107,80,29034,Fully Online,Aging and Society,GE: S,3,LEC,M,06:00PM-08:45PM,Tabitha Brookins,ONLINE,01/24/24-05/13/24,31,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus
,SCWK,112,01,24286,In Person,Generalist Practice II,,3,LEC,W,09:00AM-11:45AM,Yoli Anyon,DH243,01/24/24-05/13/24,0,
,SCWK,112,02,24287,In Person,Generalist Practice II,,3,LEC,W,03:00PM-05:45PM,Yoli Anyon,DH243,01/24/24-05/13/24,1,
,SCWK,121,01,24290,In Person,Social Welfare Institutions and Policies II,,3,LEC,M,12:00PM-02:45PM,Emily Bruce,DH243,01/24/24-05/13/24,2,
,SCWK,121,02,24291,In Person,Social Welfare Institutions and Policies II,,3,LEC,T,12:00PM-02:45PM,Emily Bruce,DH243,01/24/24-05/13/24,0,
,SCWK,131,01,24520,In Person,Human Behavior in the Social Environment II,,3,LEC,T,03:00PM-05:45PM,Yvonne Maxwell,DH243,01/24/24-05/13/24,0,
,SCWK,131,02,24521,In Person,Human Behavior in the Social Environment II,,3,LEC,F,12:00PM-02:45PM,Dia Mundle,DH243,01/24/24-05/13/24,0,
,SCWK,142,01,24930,In Person,Field Practicum II,,4,SUP,TBA,TBA,Laura Chin,,01/24/24-05/13/24,6,RO - Not available to Open University students.
,SCWK,142,02,23517,In Person,Field Practicum II,,4,SUP,TBA,TBA,Renae Bhader,,01/24/24-05/13/24,7,RO - Not available to Open University students.
,SCWK,142,03,22467,In Person,Field Practicum II,,4,SUP,TBA,TBA,Renae Bhader,,01/24/24-05/13/24,8,RO - Not available to Open University students.
,SCWK,142,04,22468,In Person,Field Practicum II,,4,SUP,TBA,TBA,Vanessa Gregory,,01/24/24-05/13/24,9,RO - Not available to Open University students.
,SCWK,170,01,24292,In Person,Introduction to Research Methods,,3,SEM,T,09:00AM-11:45AM,Jihyun Shin,DH243,01/24/24-05/13/24,0,
,SCWK,170,02,24293,In Person,Introduction to Research Methods,,3,SEM,F,09:00AM-11:45AM,Sang E Lee,DH243,01/24/24-05/13/24,4,
,SCWK,175,01,24288,In Person,Social Work Senior Seminar,,3,LEC,M,03:00PM-05:45PM,Sonja House,DH243,01/24/24-05/13/24,3,
,SCWK,175,02,24289,In Person,Social Work Senior Seminar,,3,LEC,W,12:00PM-02:45PM,Sonja House,DH243,01/24/24-05/13/24,0,
,SCWK,180,01,26657,In Person,Individual Studies,,1,SUP,TBA,TBA,Staff,,01/24/24-05/13/24,0,RO - Not available to Open University students.
,SCWK,204,01,20984,In Person,Social Policy Analysis,,3,SEM,F,12:30PM-03:15PM,Nayoun Lee,SH312,01/24/24-05/13/24,3,RO - Not available to Open University students.
,SCWK,204,02,20985,In Person,Social Policy Analysis,,3,SEM,F,12:30PM-03:15PM,Derek Wang,SH242,01/24/24-05/13/24,5,RO - Not available to Open University students.
,SCWK,204,03,21143,In Person,Social Policy Analysis,,3,SEM,F,09:30AM-12:15PM,Nayoun Lee,SH242,01/24/24-05/13/24,4,RO - Not available to Open University students.
,SCWK,204,04,23519,In Person,Social Policy Analysis,,3,SEM,M,06:00PM-08:45PM,Amy D'Andrade,SH345,01/24/24-05/13/24,5,RO - Not available to Open University students.
,SCWK,212,04,23288,In Person,Human Behavior in Social Environment I,,3,SEM,W,06:00PM-08:45PM,Diana Traub,SH312,01/24/24-05/13/24,5,
,SCWK,214,01,22147,In Person,Human Behavior in Social Environment II,,3,SEM,M,09:00AM-11:45AM,Yvonne Maxwell,DH243,01/24/24-05/13/24,3,RO - Not available to Open University students.
,SCWK,214,02,22148,In Person,Human Behavior in Social Environment II,,3,SEM,W,12:00PM-02:45PM,Alexandra Krass,SH345,01/24/24-05/13/24,5,RO - Not available to Open University students.
,SCWK,214,03,22149,In Person,Human Behavior in Social Environment II,,3,SEM,W,09:00AM-11:45AM,Alexandra Krass,SH312,01/24/24-05/13/24,4,RO - Not available to Open University students.
,SCWK,221,01,20177,In Person,Transcultural Generalist Practice II,,3,SEM,M,12:00PM-02:45PM,Jennifer Hubbs,SH312,01/24/24-05/13/24,2,RO - Not available to Open University students.
,SCWK,221,02,20916,In Person,Transcultural Generalist Practice II,,3,SEM,W,09:00AM-11:45AM,Carey Gil,SH345,01/24/24-05/13/24,5,RO - Not available to Open University students.
,SCWK,221,03,20178,In Person,Transcultural Generalist Practice II,,3,SEM,W,12:00PM-02:45PM,Carey Gil,SH312,01/24/24-05/13/24,4,RO - Not available to Open University students.
,SCWK,221,04,21313,In Person,Transcultural Generalist Practice II,,3,SEM,M,06:00PM-08:45PM,Marian Meadows,SH312,01/24/24-05/13/24,7,RO - Not available to Open University students.
,SCWK,231,01,24931,In Person,Social Work Practicum II,,4,SUP,TBA,TBA,Blanca Tavera,WSQ211,01/24/24-05/13/24,6,RO - Not available to Open University students.
,SCWK,231,02,24932,In Person,Social Work Practicum II,,4,SUP,TBA,TBA,Blanca Tavera,,01/24/24-05/13/24,6,RO - Not available to Open University students.
,SCWK,231,03,24933,In Person,Social Work Practicum II,,4,SUP,TBA,TBA,Erin Osanna-Barba,,01/24/24-05/13/24,6,RO - Not available to Open University students.
,SCWK,231,04,22150,In Person,Social Work Practicum II,,4,SUP,TBA,TBA,Jennifer Jackson,,01/24/24-05/13/24,8,RO - Not available to Open University students.
,SCWK,231,05,22151,In Person,Social Work Practicum II,,4,SUP,TBA,TBA,Jenny Hundemer,,01/24/24-05/13/24,7,RO - Not available to Open University students.
,SCWK,231,06,22152,In Person,Social Work Practicum II,,4,SUP,TBA,TBA,Jessica Rose,,01/24/24-05/13/24,6,RO - Not available to Open University students.
,SCWK,231,07,22357,In Person,Social Work Practicum II,,4,SUP,TBA,TBA,Johanna Blandino,,01/24/24-05/13/24,6,RO - Not available to Open University students.
,SCWK,231,08,22358,In Person,Social Work Practicum II,,4,SUP,TBA,TBA,Laura Chin,,01/24/24-05/13/24,5,RO - Not available to Open University students.
,SCWK,231,09,22480,In Person,Social Work Practicum II,,4,SUP,TBA,TBA,Valerie Smith,,01/24/24-05/13/24,9,RO - Not available to Open University students.
,SCWK,231,10,24934,In Person,Social Work Practicum II,,4,SUP,TBA,TBA,Staff,,01/24/24-05/13/24,20,RO - Not available to Open University students.
,SCWK,233,01,24936,In Person,Social Work Practicum IV,,5,SUP,M,03:00PM-05:45PM,Blanca Tavera,,01/24/24-05/13/24,7,RO - Not available to Open University students.
,SCWK,233,02,22153,In Person,Social Work Practicum IV,,5,SUP,M,03:00PM-05:45PM,Blanca Tavera,CL205,01/24/24-05/13/24,6,RO - Not available to Open University students.
,SCWK,233,03,22154,In Person,Social Work Practicum IV,,5,SUP,M,03:00PM-05:45PM,Erin Osanna-Barba,CL205,01/24/24-05/13/24,6,RO - Not available to Open University students.
,SCWK,233,04,22155,In Person,Social Work Practicum IV,,5,SUP,M,03:00PM-05:45PM,Jennifer Jackson,CL205,01/24/24-05/13/24,7,RO - Not available to Open University students.
,SCWK,233,05,22156,In Person,Social Work Practicum IV,,5,SUP,M,03:00PM-05:45PM,Jenny Hundemer,CL205,01/24/24-05/13/24,7,RO - Not available to Open University students.
,SCWK,233,06,22157,In Person,Social Work Practicum IV,,5,SUP,M,03:00PM-05:45PM,Jessica Rose,,01/24/24-05/13/24,8,RO - Not available to Open University students.
,SCWK,233,07,22158,In Person,Social Work Practicum IV,,5,SUP,M,03:00PM-05:45PM,Johanna Blandino,WSQ211,01/24/24-05/13/24,8,RO - Not available to Open University students.
,SCWK,233,08,22159,In Person,Social Work Practicum IV,,5,SUP,M,03:00PM-05:45PM,Valerie Smith,CL303B,01/24/24-05/13/24,7,RO - Not available to Open University students.
,SCWK,233,09,22160,In Person,Social Work Practicum IV,,5,SUP,M,03:00PM-05:45PM,Vanessa Gregory,,01/24/24-05/13/24,3,RO - Not available to Open University students.
,SCWK,233,10,22161,In Person,Social Work Practicum IV,,5,SUP,TBA,TBA,Staff,,01/24/24-05/13/24,20,RO - Not available to Open University students.
,SCWK,240,01,23199,In Person,Research Methods and Design,,3,SEM,F,09:30AM-12:15PM,Derek Wang,SH345,01/24/24-05/13/24,2,RO - Not available to Open University students.
,SCWK,240,02,23200,In Person,Research Methods and Design,,3,SEM,F,09:30AM-12:15PM,Edward Cohen,SH312,01/24/24-05/13/24,5,RO - Not available to Open University students.
,SCWK,240,03,23201,In Person,Research Methods and Design,,3,SEM,F,12:30PM-03:15PM,Edward Cohen,SH345,01/24/24-05/13/24,4,RO - Not available to Open University students.
,SCWK,240,04,23520,In Person,Research Methods and Design,,3,SEM,W,06:00PM-08:45PM,Jihyun Shin,SH345,01/24/24-05/13/24,7,RO - Not available to Open University students.
,SCWK,250,01,22162,In Person,Policy Practice in Health and Aging,,3,SEM,M,06:00PM-08:45PM,Matthew Breaux,CCB102,01/24/24-05/13/24,20,RO - Not available to Open University students.
,SCWK,260,01,21411,In Person,Policy Practice in Child and Family Welfare,,3,SEM,T,06:00PM-08:45PM,Darcy Cabral,SH345,01/24/24-05/13/24,20,RO - Not available to Open University students.
,SCWK,260,02,21637,In Person,Policy Practice in Child and Family Welfare,,3,SEM,M,09:00AM-11:45AM,Darcy Cabral,SH345,01/24/24-05/13/24,9,RO - Not available to Open University students.
,SCWK,263,01,21638,In Person,Social Work and the Law,,3,SEM,M,06:00PM-08:45PM,Gabriel Negrete,SH242,01/24/24-05/13/24,14,RO - Not available to Open University students.
,SCWK,263,02,21639,In Person,Social Work and the Law,,3,SEM,T,06:00PM-08:45PM,Annette Stahlnecker,CL302,01/24/24-05/13/24,7,RO - Not available to Open University students.
,SCWK,267,01,24236,In Person,Advancing Child Welfare Practice Skills Through Simulation,,1,SEM,T,09:00AM-11:45AM,Wil Quintero,SH345,01/24/24-03/05/24,16,CD - Compressed session.
,SCWK,280,01,21412,In Person,Policy Practice in Mental Health,,3,SEM,T,09:00AM-11:45AM,Earl Johnson,SH312,01/24/24-05/13/24,0,RO - Not available to Open University students.
,SCWK,280,02,22753,In Person,Policy Practice in Mental Health,,3,SEM,M,06:00PM-08:45PM,Earl Johnson,CL302,01/24/24-05/13/24,4,RO - Not available to Open University students.
,SCWK,283,01,22166,In Person,Psychopharmacology for Social Workers,,3,SEM,T,06:00PM-08:45PM,Misty Mcnay,SH312,01/24/24-05/13/24,0,RO - Not available to Open University students.
,SCWK,285,01,22466,In Person,Social Work and Social Problems,,3,SEM,M,09:00AM-11:45AM,Edward Cohen,SH312,01/24/24-05/13/24,27,RO - Not available to Open University students.
,SCWK,287,01,27303,In Person,Advanced Generalist Practice in Substance Abuse,,3,SEM,M,12:00PM-02:45PM,Fred Prochaska,CL324,01/24/24-05/13/24,0,
,SCWK,298B,01,24927,In Person,Special Study B,,3,SUP,T,03:00PM-05:45PM,Jennifer Wolf,SH410,01/24/24-05/13/24,3,RO - Not available to Open University students.
,SCWK,298B,02,24928,In Person,Special Study B,,3,SUP,T,03:00PM-05:45PM,Kathy Lemon,CL205,01/24/24-05/13/24,1,RO - Not available to Open University students.
,SCWK,298B,03,22169,In Person,Special Study B,,3,SUP,T,12:00PM-02:45PM,Yoli Anyon,SH313,01/24/24-05/13/24,1,RO - Not available to Open University students.
,SCWK,298B,04,22170,In Person,Special Study B,,3,SUP,T,12:00PM-02:45PM,Sang E Lee,SH410,01/24/24-05/13/24,4,RO - Not available to Open University students.
,SCWK,298B,05,22171,In Person,Special Study B,,3,SUP,T,03:00PM-05:45PM,Soma Sen,DMH347,01/24/24-05/13/24,2,RO - Not available to Open University students.
,SCWK,298B,06,24929,In Person,Special Study B,,3,SUP,T,03:00PM-05:45PM,Sang E Lee,HGH227,01/24/24-05/13/24,4,RO - Not available to Open University students.
,SCWK,298B,07,22172,In Person,Special Study B,,3,SUP,T,03:00PM-05:45PM,Meekyung Han,,01/24/24-05/13/24,2,RO - Not available to Open University students.
,SE,116B,02,30058,In Person,Computer Graphics Algorithms,,3,SEM,TR,10:30AM-11:45AM,Kevin Smith,ISB782,01/24/24-05/13/24,15,
,SE,123A,01,29284,In Person,Bioinformatics I,,3,SEM,TR,10:30AM-11:45AM,Leonard Wesley,ISB870,01/24/24-05/13/24,32,
,SE,123A,02,29285,In Person,Bioinformatics I,,3,SEM,TR,12:00PM-01:15PM,Leonard Wesley,ISB870,01/24/24-05/13/24,31,
,SE,123B,03,30055,In Person,Bioinformatics II,,3,SEM,TR,09:00AM-10:15AM,Wendy Lee,ISB784,01/24/24-05/13/24,35,
,SE,134,01,29288,In Person,Computer Game Design and Programming,,3,SEM,TR,01:30PM-02:45PM,Kevin Smith,ISB870,01/24/24-05/13/24,29,
,SE,152,01,28982,In Person,Programming Paradigms,,3,LEC,TR,03:00PM-04:15PM,Saptarshi Sengupta,ISB878,01/24/24-05/13/24,33,
